stock_id,estimate_id,maintenance_id,type_id,package_id,price_maintenance
39438,0,35568,6,78,0
31988,0,35468,6,200,900
38777,6341615,37759,6,200,1100
34119,0,33616,6,200,1350
15599,0,31112,3,82,0
18391,0,31662,1,200,2199
16868,0,31012,1,82,0
13888,0,31034,1,82,0
16883,0,31607,6,78,0
47520,0,36288,6,200,1250
30030,0,34727,6,78,0
36508,0,35593,6,200,1000
41274,0,33557,6,98,0
25580,0,33408,6,200,850
28670,0,33394,6,200,1250
28281,4519167,36525,6,71,0
25878,0,34855,6,200,1000
18510,0,31155,1,82,0
17054,0,31764,6,71,0
18322,0,31072,1,82,0
4220,0,33502,1,200,2149
25655,8294971,37202,1,200,2199
24288,2856145,37073,6,76,0
35559,4890034,37206,1,200,1199
100260,6492539,38297,2,200,469.99
27642,0,34393,1,200,2299
27866,3947378,38694,6,200,650
36883,0,34950,6,76,0
46453,7886742,37211,6,200,1350
19008,0,31153,1,82,0
24810,0,34788,6,71,0
30124,7261319,37322,6,200,900
18360,0,31298,3,82,0
40566,0,35983,6,78,0
37015,5350016,37840,6,200,850
36102,5896649,37962,6,200,900
24820,0,32649,6,200,1350
37202,7412360,38493,6,71,0
29641,0,32813,6,98,0
44068,0,34894,3,65,0
36023,0,33681,6,78,0
30382,0,33898,6,78,0
29416,3478271,36583,6,200,1250
37320,5734255,37768,6,200,900
27911,0,35211,6,71,0
27228,0,36097,6,200,1200
17022,0,31447,6,82,0
24628,0,33654,6,96,0
37190,6790204,36870,6,76,0
21621,0,33936,6,81,0
101342,7506699,38405,6,200,1000
42858,0,35867,6,71,0
32191,0,35140,6,200,650
32431,0,34707,6,200,650
36633,0,35276,6,200,1599
41644,7094532,38252,6,96,0
18699,1357670,38390,1,200,1699
35107,0,35103,6,78,0
41595,0,35578,6,71,0
102969,10375447,37404,2,200,659.99
21909,0,35293,1,200,1699
18367,0,31125,1,82,0
45054,7261154,36872,6,78,0
30248,0,34668,6,78,0
100775,10041246,37294,2,200,659.99
45011,0,35629,6,71,0
23512,0,34021,6,76,0
15713,0,31594,1,88,0
34686,4264600,36511,6,200,1250
24386,0,32587,6,200,1100
102828,8082680,38730,6,78,0
40920,0,35987,6,200,1700
35445,0,34816,6,200,850
38636,6951611,37710,6,200,2149
47826,7663384,36840,6,200,1700
15186,0,31010,1,82,0
20818,0,34020,6,71,0
25691,0,33316,6,81,0
20804,2016497,36763,6,200,850
37360,6021109,36815,6,76,0
21295,0,34126,6,98,0
103930,0,35968,6,98,0
18966,0,32090,6,200,1350
26708,0,33276,6,200,1000
19987,0,31360,3,82,0
15169,0,36194,1,200,2149
40373,6329038,36698,6,76,0
25131,0,33633,6,200,650
22471,0,34303,6,71,0
27957,6979931,37257,6,200,1350
43920,6626738,36853,1,200,1699
24071,0,32077,6,76,0
17037,0,31597,6,200,1350
117124,12662861,38679,6,78,0
46007,6818042,37458,6,200,1000
37591,0,36297,6,200,1250
25044,0,35290,6,76,0
101428,8289461,37728,2,200,549.99
14938,0,31885,1,200,1799
19052,0,33499,6,200,1599
19898,0,31835,1,200,2199
18636,0,31802,1,200,2149
46207,8486657,38259,1,200,2149
25770,0,33344,6,71,0
18671,0,32053,1,200,1599
104659,9245222,37878,2,200,469.99
21644,3703876,36440,6,200,650
1827,0,31595,1,200,750
34630,0,35921,6,200,850
37213,0,35015,6,76,0
20229,0,32137,1,200,2149
33712,9302565,37313,1,200,2149
39898,0,35523,6,78,0
19458,0,32722,1,200,2299
47282,0,33792,6,200,1000
27114,0,33922,6,78,0
38725,13000013,38715,6,78,0
42383,5828160,37512,6,200,650
31321,0,33237,1,200,1699
28290,0,34150,6,81,0
22292,0,32222,6,200,1200
103315,0,36329,6,200,750
22854,0,33456,6,76,0
20989,0,32674,6,200,750
24121,3252871,37297,6,200,1250
38160,0,34632,6,78,0
17037,0,31185,3,82,0
23052,0,32776,6,200,900
39800,5580255,36952,6,200,1250
29399,0,34914,6,98,0
25740,0,32629,6,76,0
19109,0,32974,6,200,900
43090,7160270,36918,6,76,0
42852,0,35215,6,76,0
24092,0,33399,6,200,1350
2454,0,35528,1,200,2299
28622,0,34483,6,76,0
35363,4804775,36445,6,200,900
28295,0,34642,6,200,650
29339,0,33871,6,200,900
24185,3095747,37739,6,200,900
42721,6044756,36481,1,200,1599
24902,0,31779,6,98,0
45384,6918394,37222,6,200,900
41920,0,33279,6,200,650
21613,0,33182,6,200,850
18838,0,31825,6,98,0
21429,0,32967,6,76,0
20804,0,31953,6,200,850
46366,8970617,38171,6,76,0
16834,0,31737,6,71,0
14293,0,31911,1,200,850
24474,0,32827,6,78,0
16906,0,31805,1,200,1200
20492,1691144,38821,1,200,1699
19412,0,31859,1,200,2199
27689,0,35449,6,200,850
32564,0,34411,6,200,650
23741,0,31729,3,200,2199
41322,0,36340,6,200,650
16224,0,34600,1,200,2149
25082,3158312,38915,6,200,1250
17970,0,31894,1,200,1599
44642,0,34742,6,200,850
118725,12044368,37859,6,200,750
45397,7589973,38101,6,200,750
43432,7014143,36650,6,200,750
39670,0,35601,6,76,0
21403,0,32174,6,200,750
44598,6821733,37027,6,200,850
38159,0,36338,6,200,850
24639,0,33452,6,200,1100
43651,9768848,38863,6,200,750
26206,0,35122,6,81,0
40764,0,35390,6,76,0
102180,8795455,38723,6,200,1200
37419,0,33678,6,76,0
31424,6302562,36377,6,200,900
20296,1723374,37657,1,200,2199
24913,0,34376,6,200,650
17799,0,33326,1,200,1799
100928,7656760,37272,2,200,659.99
32952,0,35957,6,78,0
15735,0,32390,1,200,2299
45009,7016916,37959,6,76,0
104603,8401731,38064,6,200,1350
22261,0,32320,6,81,0
37518,6104623,36667,6,78,0
30420,0,35043,6,78,0
35236,0,33846,6,76,0
40790,7018278,37399,1,200,2199
13516,0,35508,1,200,2299
17000,0,31912,1,200,2198
15186,0,31009,1,82,0
19367,0,31945,1,200,2199
100239,6985722,37822,2,200,659.99
30142,3802754,38412,6,200,1250
17705,0,31192,3,82,0
44309,6482185,36672,6,78,0
17827,0,33558,6,200,850
37415,0,35770,6,71,0
25064,0,34269,6,98,0
25738,0,33437,6,200,850
105193,9388996,38242,6,78,0
13032,0,32988,1,200,2299
26799,0,34122,6,200,1350
35235,0,35700,6,200,650
28406,3534356,36983,6,71,0
21073,0,35395,6,200,750
44171,0,35110,6,71,0
37237,0,34494,6,200,750
16197,0,31396,6,82,0
37560,0,36116,6,200,1250
24152,0,32531,6,200,650
47573,0,34898,6,200,1350
32813,0,33924,6,81,0
17787,0,31167,3,82,0
106237,9053147,38584,6,200,1000
36643,0,33732,6,200,1100
42393,6868868,37398,6,200,1000
103172,0,36235,6,200,1250
47425,9854283,38517,6,76,0
20097,0,31631,1,200,2199
19623,0,35221,6,200,1100
41350,5849746,38698,6,71,0
31529,0,35604,6,200,650
24011,0,32506,6,71,0
23152,0,34074,6,71,0
30160,0,32963,6,96,0
14454,0,33666,6,200,850
24900,0,32314,6,81,0
29768,0,32172,6,200,1100
37372,0,35602,6,76,0
37693,6797074,36932,6,200,1000
35104,0,33704,6,200,750
25882,2986441,38879,6,78,0
14040,0,31744,1,200,2398
21005,0,32537,1,200,2149
100176,8296635,37695,2,200,549.99
30242,0,34840,1,200,2199
24003,0,32109,6,71,0
15631,0,31450,6,82,0
19604,0,31304,3,82,0
18367,0,31138,1,82,0
22242,0,32440,1,200,2199
37575,0,36004,1,200,1599
45559,6987595,36727,6,78,0
44061,6708391,37229,6,81,0
36796,0,34655,6,200,1250
17061,0,31412,1,82,0
22183,0,32207,6,200,1200
100792,0,35542,2,200,599
39107,0,35595,6,200,750
43967,0,35062,1,200,949
44584,7072797,37848,6,76,0
41348,0,34602,6,71,0
36834,0,34812,6,200,650
33558,0,33980,6,200,650
22702,0,32926,6,200,1250
110028,11479502,38655,6,200,850
26365,0,33736,6,76,0
41244,5749709,37916,6,200,750
40862,6555786,36985,6,98,0
39269,0,36181,6,98,0
22129,2455989,37612,6,200,850
2617,0,30991,1,82,0
38331,0,35980,6,78,0
21560,0,32108,6,78,0
15361,0,32330,6,71,0
32911,4093190,37876,6,78,0
19925,0,33164,6,200,1350
28594,0,35734,6,98,0
34360,6330306,37258,6,78,0
101569,9714316,37784,6,78,0
22456,0,34957,1,200,2898
19562,0,31258,3,82,0
31302,0,35738,6,71,0
100008,6069184,37626,2,200,549.99
23224,0,31922,6,200,650
35020,0,34520,6,71,0
15776,887453,37747,1,200,2299
41573,0,36354,6,76,0
35622,0,34561,6,76,0
25576,0,32561,1,200,1599
33115,0,34576,6,200,1250
20973,0,32256,6,98,0
19343,0,35067,1,76,0
45753,6893909,37425,6,78,0
24710,0,32839,6,200,1250
43547,6809344,38345,6,96,0
29142,0,33060,6,71,0
43070,6222112,37861,6,200,1350
43228,6605037,36818,6,200,1100
32021,0,35354,6,76,0
35907,0,34340,6,98,0
31777,4793006,36779,6,76,0
31778,0,34574,6,200,750
45839,11095406,37870,6,81,0
15599,0,31369,6,82,0
101937,7581012,37997,6,200,1000
23672,0,32459,6,200,1250
22568,0,34282,6,78,0
23430,2553959,37303,6,200,1250
18071,2446146,37609,6,76,0
36830,9928746,36574,3,200,1199
21706,0,33009,6,200,1100
44773,8953847,38483,6,98,0
3997,0,32492,1,200,2199
45951,7160399,38320,1,200,949
43514,0,35824,1,200,2299
24244,0,33556,6,200,750
102823,9595240,38302,6,200,1200
45878,8351975,37905,6,78,0
19507,0,33284,6,78,0
42596,6022431,36507,6,200,1100
26770,0,33781,1,200,1799
47596,8583638,37831,6,96,0
22265,3317025,36483,6,71,0
38942,6600161,36577,6,200,1200
22036,2464058,38505,6,200,1000
18367,0,31129,1,82,0
21023,0,32575,6,200,900
26541,0,32796,6,71,0
16360,0,35580,1,200,850
28950,0,32565,6,200,750
26470,6815869,37161,6,81,0
28694,7130227,38208,6,76,0
25642,0,32958,6,76,0
45647,7016192,36769,6,200,1200
30500,0,34686,6,78,0
44348,7371365,36538,6,200,650
47195,7681963,38875,6,200,1350
18589,0,32094,6,200,750
42099,0,34557,3,200,2299
15021,0,31078,3,82,0
46120,6817324,36575,6,71,0
29078,0,33358,6,200,1100
29751,0,33038,6,200,1100
36185,5492154,37533,6,200,1250
35481,0,32345,6,78,0
44972,7795293,37696,1,200,1799
13402,0,31098,3,82,0
35276,0,35631,6,200,1700
18556,0,32965,1,200,2149
47619,7385320,37034,1,200,2149
28078,0,34599,6,78,0
22498,0,32540,6,200,850
106920,0,36160,6,78,0
4556,0,33933,1,200,2149
35879,0,34866,6,200,1600
26246,0,33446,6,78,0
25960,0,32785,6,78,0
27573,0,32529,6,200,1350
16646,0,32852,6,78,0
14862,0,31203,3,82,0
46480,8788115,37079,6,200,750
37239,0,34991,6,200,650
27134,0,34675,1,200,949
44651,6818894,37296,6,81,0
33783,5829062,36944,6,200,2799
34947,0,35381,6,78,0
18299,0,32040,6,200,850
22687,0,32684,6,200,1000
106480,9260555,38825,6,200,1200
21356,0,32099,6,200,750
21194,2335459,36988,6,200,750
41258,0,36385,6,200,1100
32770,0,34432,6,71,0
33795,0,34726,6,200,750
47082,0,36141,6,98,0
25539,4946760,37674,6,200,1000
45331,7420074,38459,6,81,0
23385,0,33523,1,200,2299
26543,0,35976,6,200,1350
13815,0,31468,1,82,0
44436,0,35549,6,200,1699
29140,0,32385,6,200,1250
38191,0,36222,6,200,1350
19438,0,31587,1,200,750
41852,0,35903,6,200,850
30444,3959360,38897,6,200,650
21193,0,35632,6,200,650
37658,0,35343,6,78,0
16589,0,33597,6,76,0
103948,8769224,37005,1,200,1799
112723,11018114,38807,2,200,660
35587,0,35566,6,200,1100
28971,0,34262,1,200,2199
23487,0,31942,6,71,0
3804,0,31478,1,82,0
103438,0,38794,2,200,470
26217,0,33536,6,76,0
29338,0,34765,6,78,0
104509,9054077,38526,6,98,0
3987,0,31679,6,200,750
22439,0,32736,6,98,0
3515,0,33129,6,76,0
22787,0,33861,6,71,0
30948,0,34587,6,200,1350
102789,8454455,38081,2,200,469.99
16396,0,31415,6,82,0
38414,0,35914,1,200,2899
23739,0,33630,6,78,0
27050,0,33045,6,200,650
28055,0,34060,6,200,750
42959,6247760,37148,6,76,0
103864,10043293,38866,6,200,900
14643,0,31325,6,82,0
23568,0,32497,6,76,0
107861,9574196,38733,6,71,0
23782,0,33433,6,200,850
39884,0,35750,6,76,0
41836,6134151,37116,6,200,1200
45893,7129810,37435,6,76,0
41829,0,35191,6,200,1350
31560,0,33973,6,76,0
45286,8742124,37668,6,200,1350
105295,9491635,37289,6,200,1350
118867,12004258,37995,6,200,650
33704,0,33147,6,200,1600
25637,3129915,38054,6,200,1350
37793,0,34515,6,98,0
25636,0,34799,1,200,1699
33096,6867188,37311,1,200,2299
23167,0,34497,1,200,949
26727,0,33582,6,200,1250
27407,0,33798,1,200,2199
14643,0,31227,6,82,0
24181,0,32116,3,200,2149
42926,6396844,38890,6,78,0
26778,0,33252,6,78,0
25473,0,33832,6,200,750
47754,0,35198,6,200,1350
46262,7386131,38488,6,200,650
16115,0,31057,1,82,0
29712,0,35479,6,78,0
40485,0,35834,1,200,1199
29290,0,34569,6,96,0
103652,7960980,37046,6,71,0
22977,0,34476,6,200,1100
17059,0,31150,3,82,0
44788,6541893,36463,6,78,0
44880,0,33713,4,81,0
103031,8241778,38056,1,200,2299
27696,0,36202,6,200,850
31309,0,34218,6,81,0
36947,0,35086,1,200,1599
21100,0,34046,6,200,750
29380,4517384,38165,1,200,2199
32329,4280982,38352,1,200,2149
18300,0,32533,1,200,1799
38786,7357821,36855,6,81,0
16198,0,31368,6,82,0
32211,0,33528,6,76,0
38310,0,35646,6,98,0
23323,0,32226,6,200,850
32984,0,34372,6,81,0
41362,5739688,36945,6,81,0
37493,0,36379,6,76,0
16479,0,31105,4,82,0
101828,7585255,38476,6,200,850
100066,6555476,38845,2,200,550
24333,0,33262,6,200,900
21087,0,32003,6,200,1250
46950,0,35776,6,96,0
15064,0,33726,1,200,1599
101927,8107615,37112,6,200,900
33699,4886045,36781,6,200,1000
39164,0,36366,1,200,949
40696,0,36201,6,200,1200
21399,0,32175,6,200,850
25047,0,32310,6,200,650
30567,0,34101,6,200,1250
17947,0,32011,1,200,1599
22096,0,31936,6,71,0
47573,7563733,38497,6,200,850
100495,7777263,37808,2,200,659.99
28269,4488511,38215,1,200,2199
30851,0,34701,6,78,0
31713,0,36348,6,78,0
18327,4454091,36642,6,200,1350
47577,8169513,37911,6,200,1100
32715,7158128,38749,6,200,1250
27179,0,32580,6,76,0
27966,0,35717,6,98,0
36181,0,34853,6,76,0
27453,0,32902,6,98,0
45421,7665378,36486,6,78,0
27761,0,35708,6,76,0
17611,0,31005,4,82,0
22885,0,32534,6,200,1350
29074,0,34319,6,76,0
14862,0,31188,3,82,0
22757,0,32846,6,78,0
29798,0,33733,6,71,0
26920,7565180,37316,6,78,0
4119,0,31762,1,200,2149
112304,10929153,38883,6,81,0
19849,0,31918,6,200,650
22976,0,34656,6,200,750
19859,0,32612,6,200,1250
29552,0,34552,6,78,0
101779,0,36090,6,200,1350
30519,0,33784,6,200,750
34476,0,35488,6,76,0
38939,0,35207,6,200,1200
100693,0,10,2,200,429
14655,0,31212,3,82,0
36652,5748981,36427,6,71,0
19563,6441453,37233,6,200,650
13402,0,31097,3,82,0
19637,0,32202,1,200,1100
108690,11139313,37497,6,78,0
28450,0,34564,6,200,750
29122,0,33624,6,78,0
3871,489269,38549,1,200,1699
43091,6948820,37535,6,78,0
30372,0,35245,1,200,1799
21811,0,33275,6,200,1250
22233,0,31995,6,200,850
100327,7775151,38288,2,200,549.99
20948,3172516,36936,6,200,1250
102175,0,34795,6,200,1100
24856,0,32383,6,78,0
43285,6358241,36926,6,200,1350
25697,0,33612,6,76,0
24189,2811346,38079,6,200,850
100428,0,35720,2,200,499
26245,6411257,36373,6,78,0
28144,0,34148,6,200,750
25710,0,33464,6,200,1350
28079,0,35438,6,200,650
25986,0,34186,6,76,0
21101,0,32815,6,76,0
23734,0,33111,6,200,1350
31903,0,33660,1,200,1599
25416,0,36309,6,200,1250
19450,0,34287,6,76,0
24661,0,34709,6,200,900
33379,0,36016,6,78,0
39634,0,35795,6,200,750
20432,0,32049,1,200,1799
30443,0,34248,6,76,0
26665,0,33281,6,78,0
15599,0,31116,3,82,0
28250,0,33398,6,200,1200
24379,0,34000,1,200,2099
18493,0,32008,1,200,2299
18278,0,31749,1,200,949
2617,0,30983,1,82,0
38173,6239064,37714,1,200,1799
23768,3052807,38236,6,76,0
41673,0,35253,6,98,0
25141,0,35669,6,76,0
29496,4424406,37361,6,200,850
18670,0,31971,6,200,900
14632,0,31195,3,82,0
43346,7681578,38853,6,200,1250
25672,9764402,38756,6,96,0
25195,0,32673,6,78,0
3630,0,31580,1,200,850
21037,0,33440,6,96,0
30566,0,32363,6,200,650
102944,12318754,38769,2,200,550
19340,0,31789,6,76,0
37963,6122975,37777,1,200,2149
36952,0,35338,6,76,0
14705,0,32103,1,200,2199
2332,0,31822,6,71,0
25746,0,32050,6,78,0
36450,5243047,37813,1,200,2149
29768,0,33739,6,81,0
32906,0,34570,6,98,0
41872,7590549,37930,6,200,750
40293,0,34955,6,98,0
40681,0,36303,6,200,750
27392,0,35003,1,200,1199
19083,0,32105,6,200,850
24807,0,35188,6,76,0
42444,7490107,38671,6,200,850
21171,0,33214,1,200,2199
45977,7362648,36749,6,200,1200
22329,0,32417,6,81,0
23019,3089900,36430,6,200,1200
19816,0,33432,6,200,1200
46544,0,35607,6,200,1200
15123,0,35380,1,200,2199
18271,0,34778,1,200,2199
37969,0,34409,6,200,650
28911,3535136,37174,6,200,1199
45413,10241776,38564,6,200,1250
25302,3252562,38876,6,76,0
46069,6799025,36797,6,81,0
102226,0,36259,6,71,0
20753,0,32085,6,200,650
18150,0,32218,1,200,2299
32802,0,34099,1,200,2149
23913,0,32633,6,71,0
43963,0,36179,1,200,1699
17374,0,31292,3,82,0
32717,0,33011,6,200,1700
17841,0,31569,6,200,650
28078,0,32735,6,78,0
17861,0,31313,6,82,0
17664,0,31549,6,82,0
106539,9469731,36516,6,71,0
27254,7457581,37379,6,200,1250
40756,0,36200,6,200,850
42678,6467388,38354,1,200,1799
22296,0,33961,6,200,650
23211,0,32789,6,200,1000
31788,0,35742,6,200,1200
103008,9147752,38203,6,98,0
4439,0,31663,1,200,1699
46281,0,34454,3,200,2149
22845,0,32012,6,71,0
23490,0,35806,6,78,0
38415,0,36068,6,71,0
14036,0,31351,6,82,0
23365,0,33130,6,98,0
47497,0,36322,6,200,750
21269,3030150,38222,6,200,1250
30921,0,33721,6,200,1250
28060,0,32872,6,78,0
25142,0,33712,6,200,1250
28704,0,35948,6,200,750
46228,7919144,37704,6,200,1350
21417,0,33423,6,200,850
29248,7411631,38279,6,200,1350
25315,0,35028,6,200,750
23793,0,33543,6,200,1799
34023,4458578,38103,6,200,850
31588,0,34182,6,200,1000
21038,0,32891,6,81,0
36192,0,34723,6,200,1350
23244,0,32300,6,200,1700
23282,0,32245,6,71,0
45597,7516171,36556,1,200,949
40124,7689872,38035,6,200,1250
101791,8411569,38343,1,200,1799
28736,0,35075,6,200,1350
43454,6340590,37589,6,76,0
40292,6370180,36702,6,76,0
34250,0,36178,6,200,1250
104627,9064568,38620,6,76,0
48244,7860587,37914,6,76,0
34081,7515637,38199,6,200,900
22626,0,36080,6,200,1250
21755,0,35678,6,98,0
20400,0,31978,1,200,2149
21107,1980680,37727,1,200,1699
31358,0,34876,6,78,0
15747,0,32098,1,200,2798
24998,0,33329,6,98,0
1880,0,32167,1,200,2149
32413,0,35999,6,200,1250
32016,0,33116,6,78,0
22747,0,33106,6,200,750
23559,0,32583,6,81,0
33487,0,34603,6,200,750
22734,0,35295,6,76,0
29007,0,35049,1,200,949
29181,0,34880,6,200,1250
27586,7298386,37908,6,200,2149
37279,5780044,37192,6,81,0
42569,6262672,37767,6,76,0
32153,0,34201,6,200,900
21387,0,32065,6,200,1200
30257,0,34098,6,78,0
31222,0,34240,6,200,850
16704,0,31815,6,81,0
45507,0,35915,6,200,1000
26710,0,32391,6,200,1250
27702,0,33939,6,200,900
22780,0,33834,1,200,1699
27109,3140881,37652,1,200,949
23829,0,34879,6,200,650
15873,0,31687,1,200,1799
35901,6872765,37773,6,200,850
25764,0,34803,6,200,1350
17070,0,35116,6,78,0
46195,7553076,38490,6,76,0
22090,0,32647,6,200,1250
37696,0,32709,6,76,0
22199,0,32351,6,200,900
48342,7387316,38273,6,200,1100
33749,4162556,36756,1,200,1599
15906,0,31110,3,82,0
28128,3748004,38586,1,200,1699
40030,6275855,37991,6,200,1250
25882,0,33887,6,200,750
23239,0,33892,6,81,0
30356,0,35910,6,200,2299
26896,4898201,37952,6,71,0
35094,0,35096,6,76,0
15393,0,31029,1,82,0
27645,0,33549,1,200,1799
100232,7712277,38276,2,200,549.99
25470,0,35699,6,200,1100
41987,6423190,36606,1,200,1699
39529,0,35187,6,76,0
28568,5369725,38440,6,78,0
31221,0,35819,6,200,1250
28561,0,34065,6,200,650
18657,0,32289,6,200,1250
27356,0,33379,6,200,1949
37172,0,35773,6,76,0
21523,0,35741,6,200,850
34034,0,34015,6,200,1350
16857,0,32051,1,200,2299
48071,8778129,38643,6,200,750
31026,4032622,36706,6,200,750
14293,0,31408,6,82,0
23486,0,32535,6,200,650
28237,0,35715,1,200,1699
36733,6310907,36456,1,200,1199
17787,0,31218,3,82,0
21630,2181512,38809,1,200,2149
36150,0,36388,1,200,2199
25995,0,33686,6,78,0
30645,0,34034,1,94,0
42838,6343227,36612,6,78,0
23877,0,31823,6,71,0
23846,0,33144,6,200,650
30268,0,35288,6,200,1350
22665,0,33285,1,200,2149
19859,2530379,37990,6,200,949
39242,0,35909,6,76,0
19402,0,31739,1,200,2149
108530,10001447,38625,6,76,0
105975,9030401,38678,6,78,0
100383,0,11,2,200,499
42965,0,35127,6,200,850
18303,0,32464,1,200,2999
36088,0,34384,6,200,650
28181,0,35820,6,200,1250
45415,7438406,37325,6,200,1350
18357,0,32093,6,81,0
43176,7302208,36545,6,76,0
41282,0,36362,6,81,0
20238,0,32017,1,200,1599
21322,0,32811,6,71,0
28061,0,35735,6,78,0
17861,0,31309,6,82,0
106428,10055944,36850,6,200,1800
35292,0,35325,6,78,0
34335,0,35342,6,78,0
32306,7771426,38227,6,71,0
24915,0,33800,6,76,0
41738,0,35884,1,200,2199
35789,0,34381,1,200,1599
17496,0,31015,3,82,0
19269,0,31417,3,82,0
30474,0,33460,6,78,0
28301,0,32923,1,200,1699
20029,0,35016,1,200,2698
26465,0,33431,6,200,1799
28021,0,36183,6,200,650
31074,0,35495,6,200,750
40633,7745778,37970,6,78,0
46629,7132395,37581,6,78,0
27160,0,34491,6,200,900
28576,0,33340,6,78,0
13879,0,30985,3,82,0
27865,0,35199,6,78,0
44130,7095149,37617,6,76,0
31053,4998338,36691,6,200,1250
44750,9854777,38513,6,78,0
34079,0,35029,6,76,0
32603,5525230,37939,6,200,1250
22425,0,32600,6,98,0
33291,6599944,36370,6,81,0
22539,0,32498,6,200,850
36997,0,35272,6,200,1350
32778,0,35469,6,98,0
30043,4085766,37433,6,200,1200
21012,0,31916,6,76,0
23563,0,32074,6,200,1000
33312,0,34197,6,200,1350
3977,0,31435,1,82,0
30427,0,34493,1,200,2299
17861,0,31303,3,82,0
36439,7506354,37105,6,76,0
16862,0,31588,6,76,0
41063,0,34162,6,200,1250
16090,0,31221,3,82,0
23036,0,32246,1,200,2199
31764,0,35333,6,71,0
4218,0,32221,1,200,2299
45422,6732722,37459,1,200,2199
14632,0,31260,6,82,0
22684,0,32637,6,78,0
25653,0,32101,6,81,0
41126,0,36306,6,200,900
114511,11510027,38447,6,200,900
17757,0,31163,1,82,0
43078,9194989,38131,6,76,0
22907,0,32444,6,200,1200
47906,8673943,37088,6,76,0
107283,10012662,37118,6,78,0
25452,5464775,37018,6,96,0
14637,0,33068,6,78,0
26860,0,35950,6,200,750
33040,5709750,38272,1,200,1699
31981,0,32914,6,200,1250
29225,0,36117,6,76,0
39242,5853782,36993,6,76,0
26077,3109510,36789,1,200,2149
17553,0,31849,6,200,1200
37799,8755534,37493,1,200,2299
32730,4166708,36661,6,200,1200
26907,0,33840,6,98,0
25966,3273157,38019,6,76,0
43837,9334711,38379,6,71,0
23102,0,32883,6,96,0
27946,0,33236,6,200,850
39085,0,35092,6,78,0
29253,3767242,37737,6,76,0
25885,3200763,37687,6,200,1200
45435,7107455,37183,6,76,0
42927,7466377,37912,1,200,2199
25703,0,33190,6,81,0
31611,0,31994,4,76,0
34531,0,33547,6,200,1000
36549,0,34417,6,200,1350
25041,0,35570,6,76,0
20143,0,31795,6,71,0
45698,7728911,37002,1,200,2199
26181,0,35418,1,200,2299
30502,4633963,36802,1,200,1799
22951,0,35019,6,200,1250
33074,0,34814,6,76,0
29554,4383011,36420,1,200,2299
40403,0,36262,6,200,850
16614,0,31376,6,82,0
36328,6893395,37244,6,81,0
24204,3387862,37508,6,200,1599
45293,8400299,37917,6,200,1100
19113,0,31891,6,200,900
41752,6087868,37223,6,71,0
32860,0,33508,6,200,850
31693,0,33468,6,200,750
23638,0,32399,6,78,0
30268,0,34459,6,76,0
24916,0,33093,6,200,850
37002,7924083,37207,1,200,949
23165,0,35498,6,78,0
21003,0,32054,6,76,0
17009,0,31382,6,82,0
42569,0,33337,6,76,0
23979,0,36331,6,200,850
28845,0,33510,6,76,0
24994,0,33913,6,200,750
43039,0,35875,6,200,1000
31696,0,34348,6,76,0
16726,0,31189,3,82,0
33766,0,33178,6,78,0
32212,0,35459,6,200,1100
19276,0,35376,1,200,2149
100277,7435849,38629,2,200,660
47187,0,35340,1,200,2149
21763,0,34359,1,200,1699
21775,0,32769,6,71,0
21796,0,32082,6,71,0
39538,0,36342,6,76,0
35198,0,35420,6,200,1250
38141,0,35348,1,200,2199
100705,7006932,37451,2,200,659.99
17791,0,34271,1,200,1799
23434,0,32838,1,200,1599
26908,3529900,36721,6,96,0
29099,0,32478,6,78,0
34702,0,34533,6,78,0
20333,0,33485,6,200,650
100003,0,36334,2,200,429
23080,0,36245,6,200,850
